     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   MAN  9.8924e-01  9.8674e-01  9.8725e-01  9.8478e-01  9.9235e-01  9.6951e-01  9.8450e-01  9.7047e-01  9.7730e-01  9.9262e-01  9.8492e-01  9.9044e-01  9.9005e-01  9.8329e-01  9.8365e-01  9.7552e-01
   CHM  9.8314e-01  9.8232e-01  9.7719e-01  9.8218e-01  9.8831e-01  9.7473e-01  9.8670e-01  9.6557e-01  9.8532e-01  9.9579e-01  9.7856e-01  9.8560e-01  9.7013e-01  9.7427e-01  9.8347e-01  9.4948e-01
   CEM  9.8625e-01  9.8300e-01  9.8619e-01  9.8157e-01  9.8990e-01  9.6996e-01  9.8880e-01  9.6695e-01  9.8749e-01  9.9776e-01  9.7966e-01  9.8615e-01  9.7888e-01  9.7967e-01  9.8202e-01  9.6505e-01
   STL  9.8483e-01  9.7158e-01  9.8126e-01  9.8263e-01  9.8549e-01  9.7066e-01  9.8859e-01  9.6525e-01  9.9698e-01  1.0003e+00  9.7158e-01  9.8182e-01  9.5794e-01  9.7383e-01  9.7835e-01  9.5277e-01
   NFM  9.8268e-01  9.8267e-01  9.7395e-01  9.8284e-01  9.8611e-01  9.7046e-01  9.8362e-01  9.6192e-01  9.8169e-01  1.0060e+00  9.7691e-01  9.8301e-01  9.7270e-01  9.7655e-01  9.8471e-01  9.5472e-01
   ELC  9.7242e-01  9.9377e-01  9.8638e-01  9.7931e-01  9.9353e-01  9.7848e-01  9.9904e-01  9.8417e-01  9.8078e-01  9.9115e-01  9.9224e-01  9.9635e-01  1.0011e+00  9.9878e-01  9.9519e-01  9.8925e-01
   WND  9.7329e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  9.7308e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.8853e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.8995e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  9.7550e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  9.6594e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  9.6227e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  9.6369e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  9.7418e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  9.8326e-01  9.6818e-01  9.7457e-01  9.8621e-01  9.9221e-01  9.6493e-01  9.9171e-01  9.6635e-01  9.7677e-01  1.0114e+00  9.7540e-01  9.8203e-01  9.7453e-01  9.7863e-01  9.7419e-01  9.5993e-01
   TRA  9.7898e-01  9.8686e-01  9.6797e-01  9.8895e-01  9.9136e-01  9.7076e-01  9.9803e-01  9.6637e-01  9.7522e-01  1.0108e+00  9.7395e-01  9.7660e-01  9.6575e-01  9.7931e-01  9.7242e-01  9.5868e-01
   TRS  9.8592e-01  9.6256e-01  9.7037e-01  9.8088e-01  9.9049e-01  9.7214e-01  9.9102e-01  9.6627e-01  9.6516e-01  1.0103e+00  9.7743e-01  9.8108e-01  9.7469e-01  9.7572e-01  9.7358e-01  9.6326e-01
   OTS  9.8995e-01  9.8843e-01  9.9074e-01  9.8066e-01  9.9335e-01  9.6167e-01  9.8393e-01  9.7192e-01  9.6805e-01  9.9045e-01  9.8394e-01  9.9345e-01  9.9652e-01  9.8399e-01  9.8732e-01  9.5880e-01
   GOV  9.9298e-01  9.7857e-01  9.9678e-01  9.8876e-01  9.9536e-01  9.5927e-01  9.6330e-01  9.6448e-01  9.5816e-01  9.9653e-01  9.8138e-01  9.9084e-01  9.9486e-01  9.8345e-01  9.6957e-01  9.9819e-01
   INV  9.8887e-01  9.8489e-01  9.8952e-01  9.8227e-01  9.9218e-01  9.6686e-01  9.8384e-01  9.7263e-01  9.7194e-01  9.9032e-01  9.8454e-01  9.9128e-01  9.9199e-01  9.8435e-01  9.8529e-01  9.6826e-01
 AGF_I  9.9727e-01  1.0069e+00  1.0066e+00  1.0052e+00  1.0056e+00  1.0026e+00  1.0018e+00  9.9650e-01  9.9473e-01  9.9618e-01  9.9989e-01  9.9861e-01  9.9990e-01  9.9676e-01  9.9424e-01  9.9629e-01
 OIL_I  1.0091e+00  0.0000e+00  1.0077e+00  1.0145e+00  1.0127e+00  1.0125e+00  1.0132e+00  1.0123e+00  1.0127e+00  1.0132e+00  1.0073e+00  1.0070e+00  1.0019e+00  1.0102e+00  1.0130e+00  1.0013e+00
 GAS_I  1.0004e+00  9.8906e-01  9.8936e-01  9.9948e-01  1.0048e+00  1.0053e+00  1.0032e+00  0.0000e+00  0.0000e+00  9.9948e-01  9.9930e-01  1.0012e+00  9.9587e-01  1.0005e+00  9.9701e-01  9.9564e-01
 COL_I  1.0056e+00  1.0052e+00  1.0034e+00  1.0074e+00  1.0094e+00  1.0110e+00  1.0106e+00  1.0069e+00  1.0094e+00  1.0017e+00  1.0064e+00  1.0030e+00  1.0069e+00  1.0035e+00  1.0022e+00  1.0101e+00
 PTL_I  1.0024e+00  1.0019e+00  1.0030e+00  1.0069e+00  1.0066e+00  1.0065e+00  1.0075e+00  1.0071e+00  1.0079e+00  1.0040e+00  1.0025e+00  1.0029e+00  1.0011e+00  1.0038e+00  1.0057e+00  9.9855e-01
 MAN_I  9.8298e-01  9.8657e-01  9.8691e-01  9.8426e-01  9.7983e-01  9.8264e-01  9.8294e-01  9.8443e-01  9.8150e-01  9.8569e-01  9.8580e-01  9.8710e-01  9.8782e-01  9.8534e-01  9.8441e-01  9.8551e-01
 CHM_I  9.8161e-01  9.8278e-01  9.8291e-01  9.8262e-01  9.8194e-01  9.8130e-01  9.8226e-01  9.8041e-01  9.7845e-01  9.8058e-01  9.8231e-01  9.8371e-01  9.7965e-01  9.8084e-01  9.8162e-01  9.7800e-01
 CEM_I  9.8221e-01  9.8340e-01  9.8414e-01  9.8168e-01  9.7837e-01  9.8259e-01  9.8205e-01  9.8095e-01  9.7982e-01  9.8213e-01  9.8363e-01  9.8367e-01  9.8198e-01  9.8089e-01  9.8159e-01  9.7905e-01
 STL_I  9.7668e-01  9.8161e-01  9.8139e-01  9.8029e-01  9.7355e-01  9.7622e-01  9.7669e-01  9.7516e-01  9.7530e-01  9.7735e-01  9.7907e-01  9.7685e-01  9.6953e-01  9.7042e-01  9.7595e-01  9.6676e-01
 NFM_I  9.7618e-01  9.8120e-01  9.8108e-01  9.8091e-01  9.7699e-01  9.7738e-01  9.7938e-01  9.8066e-01  9.7729e-01  9.7772e-01  9.8204e-01  9.7777e-01  9.7673e-01  9.7741e-01  9.8233e-01  9.7286e-01
 ELC_I  9.8826e-01  0.0000e+00  9.7721e-01  9.9261e-01  0.0000e+00  9.9206e-01  9.9316e-01  9.9299e-01  9.9277e-01  9.9329e-01  9.9237e-01  9.9629e-01  9.9890e-01  9.9330e-01  9.9374e-01  9.9382e-01
 TRL_I  9.7722e-01  9.7955e-01  9.7902e-01  9.7897e-01  9.7602e-01  9.8071e-01  9.7931e-01  9.7860e-01  9.7875e-01  9.7817e-01  9.7892e-01  9.7941e-01  9.7930e-01  9.7950e-01  9.7897e-01  9.7912e-01
 TRA_I  9.7719e-01  9.7834e-01  9.7818e-01  9.7876e-01  9.7762e-01  9.7974e-01  9.7723e-01  9.7746e-01  9.7768e-01  9.7749e-01  9.7761e-01  9.7727e-01  9.7707e-01  9.7777e-01  9.7767e-01  9.7735e-01
 TRS_I  9.7701e-01  9.7867e-01  9.7968e-01  9.7944e-01  9.7866e-01  9.8130e-01  9.7993e-01  9.7984e-01  9.7997e-01  9.7977e-01  9.8027e-01  9.8016e-01  9.7966e-01  9.8033e-01  9.7979e-01  9.7987e-01
 OTS_I  9.8597e-01  9.8831e-01  9.8759e-01  9.8583e-01  9.8342e-01  9.8286e-01  9.8744e-01  9.8899e-01  9.8733e-01  9.8764e-01  9.8787e-01  9.8898e-01  9.8940e-01  9.8820e-01  9.8803e-01  9.8913e-01
 GOV_I  9.8542e-01  9.9023e-01  9.9002e-01  9.8863e-01  9.8675e-01  9.8860e-01  9.8832e-01  9.8772e-01  9.8857e-01  9.8844e-01  9.8817e-01  9.8806e-01  9.8819e-01  9.8925e-01  9.8876e-01  9.8806e-01

     3         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.0972e+00  1.0245e+00  1.2406e+00  1.5010e+00  1.0318e+00  1.3077e+00  1.0758e+00  9.2310e-01  9.6625e-01  8.0623e-01  9.6411e-01  1.3348e+00  1.3347e+00  1.2000e+00  1.1527e+00  1.1234e+00
   LAB  1.0000e+00  9.8686e-01  9.8952e-01  9.9576e-01  1.0080e+00  9.4481e-01  8.9841e-01  9.6863e-01  9.3964e-01  9.9245e-01  9.8237e-01  9.8434e-01  9.9828e-01  9.6323e-01  9.3640e-01  1.0692e+00
   CAP  9.5622e-01  9.7617e-01  9.5890e-01  9.3960e-01  9.7214e-01  9.2154e-01  1.0035e+00  9.6320e-01  9.7284e-01  9.7352e-01  9.8200e-01  9.9980e-01  1.0180e+00  9.7009e-01  1.0121e+00  8.9307e-01
   NAT  1.1048e+00  1.1563e+00  1.0950e+00  1.1703e+00  1.0681e+00  1.3517e+00  1.1351e+00  1.2636e+00  1.2430e+00  1.1097e+00  1.1114e+00  1.0450e+00  1.0513e+00  1.1563e+00  1.0772e+00  1.2401e+00
   AGF  9.9222e-01  9.9133e-01  9.8891e-01  1.0164e+00  9.9404e-01  1.0123e+00  9.9277e-01  9.5080e-01  9.6671e-01  9.6962e-01  9.7727e-01  9.9875e-01  1.0186e+00  9.8695e-01  9.7783e-01  9.9830e-01
   OIL  1.0060e+00  1.0068e+00  1.0006e+00  1.0128e+00  1.0055e+00  1.0385e+00  1.0263e+00  1.0428e+00  1.0347e+00  1.0107e+00  1.0129e+00  1.0086e+00  1.0105e+00  1.0177e+00  1.0205e+00  1.0028e+00
   GAS  9.8192e-01  9.8408e-01  9.9984e-01  9.9885e-01  9.8740e-01  1.0023e+00  1.0118e+00  1.0435e+00  9.6527e-01  9.9438e-01  1.0003e+00  1.0026e+00  9.9430e-01  1.0007e+00  1.0211e+00  9.9500e-01
   COL  1.0063e+00  1.0332e+00  1.0049e+00  1.0131e+00  1.0093e+00  1.0366e+00  1.0245e+00  1.0344e+00  1.0219e+00  1.0107e+00  1.0127e+00  9.9921e-01  1.0043e+00  1.0152e+00  9.9847e-01  1.0266e+00
   PTL  1.0042e+00  9.9885e-01  9.9640e-01  1.0081e+00  1.0108e+00  1.0103e+00  1.0150e+00  1.0144e+00  1.0045e+00  1.0042e+00  1.0056e+00  1.0053e+00  1.0015e+00  1.0102e+00  1.0118e+00  9.9526e-01
   MAN  9.8283e-01  9.8009e-01  9.7698e-01  9.7645e-01  9.8810e-01  9.5454e-01  9.7412e-01  9.5787e-01  9.6588e-01  9.8674e-01  9.7686e-01  9.8453e-01  9.8416e-01  9.7401e-01  9.7539e-01  9.6315e-01
   CHM  9.7501e-01  9.7841e-01  9.7262e-01  9.7296e-01  9.8225e-01  9.5465e-01  9.8447e-01  9.4876e-01  9.7064e-01  9.9264e-01  9.6884e-01  9.7862e-01  9.5512e-01  9.8039e-01  9.7436e-01  9.1702e-01
   CEM  9.7957e-01  9.7841e-01  9.7503e-01  9.7182e-01  9.8492e-01  9.5032e-01  9.9376e-01  9.5230e-01  9.7538e-01  9.9557e-01  9.7100e-01  9.7934e-01  9.6770e-01  9.7479e-01  9.7235e-01  9.4424e-01
   STL  9.7779e-01  9.7706e-01  9.7479e-01  9.7268e-01  9.7812e-01  9.4987e-01  9.9607e-01  9.4982e-01  9.7699e-01  9.9909e-01  9.5881e-01  9.7362e-01  9.3751e-01  9.7267e-01  9.6749e-01  9.2548e-01
   NFM  9.7476e-01  9.7863e-01  9.6973e-01  9.7071e-01  9.7884e-01  9.5183e-01  9.7824e-01  9.4552e-01  9.6813e-01  1.0076e+00  9.6635e-01  9.7491e-01  9.5875e-01  9.7256e-01  9.7513e-01  9.2934e-01
   ELC  9.6003e-01  9.9011e-01  9.7385e-01  9.6959e-01  9.8718e-01  9.6942e-01  9.9343e-01  9.7848e-01  9.7633e-01  9.8559e-01  9.8856e-01  9.9256e-01  9.9994e-01  9.9208e-01  9.9025e-01  9.8500e-01
   WND  9.5764e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  9.5728e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.8258e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.8465e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  9.6604e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  9.5021e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  9.4617e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  9.5123e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  9.6151e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  9.7606e-01  9.7745e-01  9.7356e-01  9.7755e-01  9.8907e-01  9.4571e-01  1.0058e+00  9.5576e-01  9.6697e-01  1.0152e+00  9.6513e-01  9.7442e-01  9.6127e-01  9.7774e-01  9.6209e-01  9.3688e-01
   TRA  9.7053e-01  9.7836e-01  9.7480e-01  9.7960e-01  9.8822e-01  9.5218e-01  1.0200e+00  9.5475e-01  9.6564e-01  1.0143e+00  9.6230e-01  9.6764e-01  9.4880e-01  9.7648e-01  9.5992e-01  9.3401e-01
   TRS  9.7906e-01  9.7828e-01  9.7391e-01  9.7103e-01  9.8649e-01  9.5201e-01  1.0021e+00  9.5464e-01  9.5750e-01  1.0136e+00  9.6832e-01  9.7327e-01  9.6172e-01  9.8165e-01  9.6138e-01  9.4348e-01
   OTS  9.8419e-01  9.7819e-01  9.7688e-01  9.7177e-01  9.8939e-01  9.4539e-01  9.7202e-01  9.6188e-01  9.5979e-01  9.8472e-01  9.7841e-01  9.8855e-01  9.9296e-01  9.7030e-01  9.7901e-01  9.4062e-01
   GOV  9.8908e-01  9.8431e-01  9.8219e-01  9.8458e-01  9.9470e-01  9.4518e-01  9.4124e-01  9.6556e-01  9.5143e-01  9.9132e-01  9.7957e-01  9.8544e-01  9.9136e-01  9.6819e-01  9.5693e-01  9.9944e-01
   INV  9.8247e-01  9.7961e-01  9.7748e-01  9.7354e-01  9.8766e-01  9.5202e-01  9.7311e-01  9.6156e-01  9.6299e-01  9.8422e-01  9.7784e-01  9.8555e-01  9.8669e-01  9.7332e-01  9.7696e-01  9.5366e-01
 AGF_I  9.8772e-01  9.8975e-01  9.9001e-01  9.9657e-01  9.9550e-01  9.9144e-01  9.9090e-01  9.8831e-01  9.8350e-01  9.8056e-01  9.8442e-01  9.9170e-01  9.9592e-01  9.8733e-01  9.8523e-01  9.8941e-01
 OIL_I  1.0114e+00  0.0000e+00  1.0096e+00  1.0196e+00  1.0158e+00  1.0157e+00  1.0168e+00  1.0153e+00  1.0157e+00  1.0166e+00  1.0095e+00  1.0086e+00  1.0022e+00  1.0125e+00  1.0162e+00  1.0015e+00
 GAS_I  9.9976e-01  9.8242e-01  9.8283e-01  9.9796e-01  1.0043e+00  1.0046e+00  1.0024e+00  0.0000e+00  0.0000e+00  9.9912e-01  9.9882e-01  1.0001e+00  9.9447e-01  9.9828e-01  9.9550e-01  9.9419e-01
 COL_I  1.0077e+00  1.0068e+00  1.0046e+00  1.0102e+00  1.0133e+00  1.0155e+00  1.0148e+00  1.0097e+00  1.0136e+00  1.0021e+00  1.0089e+00  1.0040e+00  1.0095e+00  1.0046e+00  1.0029e+00  1.0145e+00
 PTL_I  1.0022e+00  1.0015e+00  1.0031e+00  1.0082e+00  1.0072e+00  1.0072e+00  1.0090e+00  1.0075e+00  1.0088e+00  1.0043e+00  1.0026e+00  1.0028e+00  1.0006e+00  1.0037e+00  1.0063e+00  9.9726e-01
 MAN_I  9.7339e-01  9.7889e-01  9.7949e-01  9.7554e-01  9.6894e-01  9.7316e-01  9.7340e-01  9.7560e-01  9.7159e-01  9.7770e-01  9.7781e-01  9.7969e-01  9.8081e-01  9.7718e-01  9.7590e-01  9.7748e-01
 CHM_I  9.7324e-01  9.7431e-01  9.7454e-01  9.7409e-01  9.7223e-01  9.7088e-01  9.7383e-01  9.7288e-01  9.6963e-01  9.7154e-01  9.7365e-01  9.7589e-01  9.6916e-01  9.7340e-01  9.7355e-01  9.6676e-01
 CEM_I  9.7322e-01  9.7474e-01  9.7627e-01  9.7352e-01  9.6658e-01  9.7362e-01  9.7433e-01  9.7139e-01  9.7215e-01  9.7306e-01  9.7585e-01  9.7570e-01  9.7296e-01  9.7254e-01  9.7301e-01  9.6832e-01
 STL_I  9.6688e-01  9.7247e-01  9.7229e-01  9.7096e-01  9.5719e-01  9.6262e-01  9.6451e-01  9.6307e-01  9.6381e-01  9.6609e-01  9.6985e-01  9.6581e-01  9.5430e-01  9.5712e-01  9.6528e-01  9.5029e-01
 NFM_I  9.6686e-01  9.7273e-01  9.7167e-01  9.7011e-01  9.6439e-01  9.6494e-01  9.6852e-01  9.7117e-01  9.6863e-01  9.6668e-01  9.7343e-01  9.6648e-01  9.6471e-01  9.6679e-01  9.7197e-01  9.5822e-01
 ELC_I  9.7791e-01  0.0000e+00  9.6655e-01  9.8718e-01  0.0000e+00  9.8639e-01  9.8824e-01  9.8804e-01  9.8766e-01  9.8889e-01  9.8826e-01  9.9269e-01  9.9667e-01  9.8849e-01  9.8902e-01  9.8992e-01
 TRL_I  9.7065e-01  9.7238e-01  9.7171e-01  9.7074e-01  9.6610e-01  9.7367e-01  9.7178e-01  9.7127e-01  9.7146e-01  9.7072e-01  9.7162e-01  9.7188e-01  9.7181e-01  9.7189e-01  9.7153e-01  9.7365e-01
 TRA_I  9.6915e-01  9.7129e-01  9.6975e-01  9.7003e-01  9.6798e-01  9.7229e-01  9.6861e-01  9.6895e-01  9.6959e-01  9.6919e-01  9.6929e-01  9.6907e-01  9.6865e-01  9.6944e-01  9.6936e-01  9.6941e-01
 TRS_I  9.6815e-01  9.7021e-01  9.7121e-01  9.7061e-01  9.6909e-01  9.7406e-01  9.7163e-01  9.7163e-01  9.7187e-01  9.7191e-01  9.7256e-01  9.7270e-01  9.7163e-01  9.7258e-01  9.7177e-01  9.7222e-01
 OTS_I  9.7720e-01  9.8114e-01  9.8049e-01  9.7783e-01  9.7447e-01  9.7375e-01  9.7992e-01  9.8199e-01  9.7972e-01  9.8008e-01  9.8043e-01  9.8205e-01  9.8261e-01  9.8095e-01  9.8070e-01  9.8204e-01
 GOV_I  9.7845e-01  9.8508e-01  9.8500e-01  9.8289e-01  9.8050e-01  9.8298e-01  9.8246e-01  9.8150e-01  9.8274e-01  9.8260e-01  9.8223e-01  9.8189e-01  9.8213e-01  9.8376e-01  9.8305e-01  9.8157e-01

     4         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.1403e+00  1.0189e+00  1.0896e+00  1.2174e+00  1.0346e+00  1.5653e+00  1.1313e+00  1.0916e+00  1.1666e+00  1.0574e+00  1.1830e+00  1.1399e+00  1.3030e+00  1.1373e+00  9.5986e-01  1.3637e+00
   LAB  1.0000e+00  9.9127e-01  9.8748e-01  9.9763e-01  1.0113e+00  9.3226e-01  8.7351e-01  9.5117e-01  9.1471e-01  9.8498e-01  9.7186e-01  9.7915e-01  9.9145e-01  9.5515e-01  9.2807e-01  1.0939e+00
   CAP  9.4319e-01  9.6744e-01  9.4742e-01  9.2748e-01  9.6224e-01  8.9444e-01  1.0057e+00  9.3565e-01  9.4520e-01  9.5857e-01  9.6411e-01  9.9938e-01  1.0187e+00  9.5905e-01  1.0123e+00  8.5125e-01
   NAT  1.1386e+00  1.2069e+00  1.1253e+00  1.2282e+00  1.0900e+00  1.4764e+00  1.1761e+00  1.3522e+00  1.3123e+00  1.1502e+00  1.1618e+00  1.0618e+00  1.0820e+00  1.2098e+00  1.1056e+00  1.3345e+00
   AGF  9.9052e-01  9.8842e-01  9.7796e-01  9.9457e-01  9.9153e-01  1.0361e+00  9.9865e-01  9.9050e-01  9.9665e-01  9.8418e-01  9.9972e-01  9.8683e-01  1.0099e+00  9.7646e-01  9.5877e-01  1.0225e+00
   OIL  1.0079e+00  1.0083e+00  1.0013e+00  1.0204e+00  1.0070e+00  1.0503e+00  1.0344e+00  1.0473e+00  1.0319e+00  1.0110e+00  1.0143e+00  1.0117e+00  1.0149e+00  1.0230e+00  1.0267e+00  1.0027e+00
   GAS  9.7628e-01  9.7911e-01  1.0004e+00  1.0024e+00  9.8312e-01  1.0029e+00  1.0159e+00  1.0485e+00  9.4625e-01  9.8828e-01  9.9756e-01  1.0035e+00  9.9000e-01  1.0007e+00  1.0272e+00  9.9242e-01
   COL  1.0080e+00  1.0495e+00  1.0068e+00  1.0208e+00  1.0122e+00  1.0489e+00  1.0321e+00  1.0383e+00  1.0208e+00  1.0110e+00  1.0142e+00  9.9932e-01  1.0063e+00  1.0207e+00  1.0008e+00  1.0384e+00
   PTL  1.0049e+00  9.9808e-01  9.9562e-01  1.0129e+00  1.0140e+00  1.0132e+00  1.0197e+00  1.0162e+00  1.0017e+00  1.0023e+00  1.0040e+00  1.0067e+00  1.0011e+00  1.0132e+00  1.0157e+00  9.9239e-01
   MAN  9.7722e-01  9.7430e-01  9.6991e-01  9.7045e-01  9.8431e-01  9.4097e-01  9.6629e-01  9.4594e-01  9.5758e-01  9.8068e-01  9.6980e-01  9.7937e-01  9.7802e-01  9.6566e-01  9.6920e-01  9.5560e-01
   CHM  9.6629e-01  9.7095e-01  9.6427e-01  9.6716e-01  9.7657e-01  9.3811e-01  9.7625e-01  9.3262e-01  9.5023e-01  9.8597e-01  9.5794e-01  9.7262e-01  9.4669e-01  9.7507e-01  9.6913e-01  9.0184e-01
   CEM  9.7247e-01  9.7074e-01  9.6786e-01  9.6646e-01  9.8017e-01  9.3297e-01  9.8540e-01  9.3370e-01  9.5546e-01  9.8821e-01  9.5998e-01  9.7353e-01  9.6044e-01  9.6721e-01  9.6726e-01  9.3301e-01
   STL  9.6999e-01  9.6794e-01  9.6718e-01  9.6730e-01  9.7125e-01  9.3189e-01  9.8718e-01  9.3028e-01  9.5361e-01  9.9317e-01  9.4756e-01  9.6655e-01  9.2738e-01  9.6523e-01  9.6200e-01  9.0823e-01
   NFM  9.6604e-01  9.7247e-01  9.6034e-01  9.6448e-01  9.7221e-01  9.3535e-01  9.6905e-01  9.2681e-01  9.4805e-01  1.0021e+00  9.5471e-01  9.6796e-01  9.5039e-01  9.6494e-01  9.7057e-01  9.1221e-01
   ELC  9.4566e-01  9.8691e-01  9.6664e-01  9.6472e-01  9.8278e-01  9.5944e-01  9.9223e-01  9.6349e-01  9.5788e-01  9.7589e-01  9.7893e-01  9.9000e-01  9.9676e-01  9.8941e-01  9.8862e-01  9.7879e-01
   WND  9.4500e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  9.4455e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.7675e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.7955e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  9.5262e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
