     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  1.9596e+02  2.7608e+01  3.2376e+01  3.4152e+01  6.3277e+01  5.1529e+02  6.9406e+01  1.6184e+02  2.7538e+01  6.1278e+01  6.9286e+01  1.8448e+02  1.1468e+02  1.2737e+02  4.6962e+01  1.5319e+02
   OIL  4.1178e+01  2.9854e+01  2.1778e+01  5.8438e+00  2.0263e-02  1.0360e+02  1.2900e+01  4.7333e+00  4.7949e-01  1.3344e+01  3.2890e+01  2.0732e+01  4.8947e+00  1.3500e+02  2.0545e+01  1.2783e+02
   GAS  9.6007e+01  2.4869e+01  4.2398e+01  9.5439e+00  1.4132e-01  8.7657e+01  1.9132e+01  6.4894e+00  1.3412e+00  8.2548e+00  2.9568e+01  3.6029e+01  1.4279e+01  6.0480e+01  2.7012e+01  1.1089e+02
   COL  2.0467e+01  1.7144e-03  1.5709e+00  8.7769e+00  6.4020e-03  1.9065e+02  2.7373e+00  3.8941e+00  5.2256e-02  4.9649e-02  1.2691e+00  4.6845e+00  1.6890e+01  7.6400e-01  1.0799e+01  2.5114e+01
   PTL  3.4800e+03  3.0780e+02  3.7141e+02  1.6994e+02  1.0192e+03  2.7898e+03  6.7662e+02  5.4657e+02  5.4552e+01  3.7984e+02  6.0982e+02  2.9543e+03  7.3107e+02  1.6132e+03  2.4633e+02  9.9316e+02
   MAN  1.7240e+03  1.9347e+02  2.1527e+02  1.4216e+02  7.4541e+02  3.1846e+03  6.0231e+02  4.0212e+02  6.1150e+01  1.8260e+02  2.0546e+02  2.0975e+03  5.2025e+02  4.5193e+02  1.8592e+02  3.1644e+02
   CHM  6.8363e+02  5.6141e+01  7.2066e+01  2.8967e+01  3.5207e+02  1.2751e+03  1.8963e+02  1.6219e+02  9.6662e+00  9.1273e+01  8.2537e+01  7.1251e+02  1.4802e+02  2.2324e+02  6.5430e+01  1.3750e+02
   CEM  1.1921e+02  1.6292e+01  1.0965e+01  1.4642e+01  4.8992e+01  4.8920e+02  8.4202e+01  4.4581e+01  1.7580e+01  2.4257e+01  2.8661e+01  1.7891e+02  6.4486e+01  5.8958e+01  2.1485e+01  5.2791e+01
   STL  1.3485e+02  2.2372e+01  2.1577e+01  2.3089e+01  1.6170e+02  7.6829e+02  4.3395e+01  8.8431e+01  3.5648e+00  5.7162e+01  4.3126e+01  2.0161e+02  1.0615e+02  8.2375e+01  4.8033e+01  1.4261e+02
   NFM  1.0310e+02  6.0103e+00  2.8874e+01  6.5687e+01  4.7091e+01  2.4180e+02  2.3620e+01  3.4486e+01  4.0400e+00  1.9661e+01  2.9580e+01  1.2247e+02  3.4697e+01  4.6185e+01  3.3844e+01  1.0795e+02
   ELC  1.5033e+03  1.3844e+02  1.2995e+02  2.0363e+02  4.2620e+02  2.6502e+03  2.9983e+02  6.4775e+02  5.9309e+01  3.7706e+01  1.8305e+02  1.0946e+03  6.4362e+02  6.6027e+02  2.6352e+02  1.0741e+03
   WND  1.1506e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  2.8295e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  7.2327e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  2.3464e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.3367e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  1.6476e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  9.6599e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.1292e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  4.8483e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  8.9871e+02  8.9177e+01  7.6404e+01  4.6163e+01  2.3105e+02  3.8953e+02  1.6236e+02  1.0096e+02  2.9718e+01  1.1729e+02  1.5048e+02  6.9538e+02  1.7956e+02  2.7198e+02  8.7364e+01  2.4753e+02
   TRA  4.6451e+02  6.9324e-01  3.1777e+01  5.3826e+01  2.1546e+01  7.4315e+01  6.9493e+01  6.2702e+00  3.9567e+00  1.8412e+01  2.7067e+01  1.7633e+02  2.6155e+01  3.3829e+01  2.1858e+01  3.8529e+01
   TRS  5.0969e+01  2.0042e+00  1.0536e+01  6.4716e+00  3.8476e+01  2.0263e+02  6.6823e+01  2.5850e+01  4.3386e+00  1.6323e+01  1.6222e+01  1.7573e+02  2.1906e+01  6.3059e+01  9.9532e+00  2.0109e+01
   OTS  2.0290e+03  2.9268e+01  1.9267e+02  1.9350e+02  6.0650e+02  1.8752e+03  3.0219e+02  2.2067e+02  4.6684e+01  1.1050e+02  1.7474e+02  1.7748e+03  3.7574e+02  4.1428e+02  1.7747e+02  3.9474e+02
   GOV  7.0262e+02  1.0229e+01  6.9932e+01  3.5609e+01  2.1683e+02  3.5153e+02  5.7743e+01  1.9468e+01  1.0170e+01  2.0752e+01  3.7486e+01  4.0773e+02  8.1327e+01  1.1698e+02  3.9448e+01  1.5147e+02
   INV  8.2528e+02  7.5037e+01  7.5461e+01  7.7293e+01  3.0037e+02  9.5683e+02  1.3341e+02  1.5470e+02  2.3433e+01  4.7956e+01  8.4710e+01  7.0605e+02  1.3658e+02  2.2377e+02  7.0818e+01  1.4294e+02
 AGF_I  1.7693e+01  4.3611e+00  4.4498e+00  1.3205e+00  1.8537e+01  2.5658e+01  9.1694e+00  1.5839e+00  2.9268e+00  1.1616e+00  5.7908e+00  7.2995e+01  1.0333e+01  1.7034e+01  3.8403e+00  7.4449e+00
 OIL_I  8.1590e+01  0.0000e+00  3.0356e+00  2.4633e+00  2.5318e+01  3.8033e+01  1.4733e+01  1.2817e+01  1.4904e+00  2.3587e+00  6.8591e+00  8.5401e+01  2.5144e+01  5.4822e+00  3.2397e+00  7.0193e-01
 GAS_I  3.1431e+01  1.1474e+00  5.9582e-01  1.7272e-02  1.2506e+01  6.3448e+00  2.4795e+00  0.0000e+00  0.0000e+00  1.9903e+00  2.6699e+00  3.3248e+01  1.7012e+01  5.1433e+00  9.9379e-03  3.5013e+00
 COL_I  7.9115e-01  1.2597e-01  4.2825e-01  2.4700e-02  9.1947e+00  9.0412e+00  9.7737e-01  1.3021e+00  2.8747e-01  8.8641e-01  3.5217e-01  1.3033e+01  3.5161e+00  2.8622e+00  1.1445e-01  2.1738e+00
 PTL_I  3.9095e+02  5.0074e+01  4.2160e+01  4.2244e+01  1.7215e+02  2.5497e+02  1.9195e+02  2.8471e+01  4.0008e+01  3.6699e+01  1.0411e+02  6.6922e+02  1.2790e+02  1.3588e+02  8.6657e+01  1.9117e+01
 MAN_I  8.9408e+02  8.3689e+01  1.3201e+02  8.2212e+01  2.7345e+02  6.1344e+02  2.8917e+02  4.2027e+01  2.6505e+01  2.5539e+01  9.1408e+01  1.3831e+03  2.2231e+02  2.3661e+02  8.4888e+01  7.8134e+01
 CHM_I  2.1177e+02  3.2496e+01  4.0345e+01  2.7422e+01  7.0342e+01  2.8030e+02  1.0787e+02  2.3189e+01  1.4325e+01  2.2557e+01  4.3405e+01  4.7917e+02  9.6325e+01  8.5308e+01  3.2597e+01  2.6974e+01
 CEM_I  3.9626e+01  3.5367e+00  6.5090e+00  5.3754e+00  1.2329e+01  2.4220e+01  1.3110e+01  1.8029e+00  2.6423e+00  1.1550e+00  4.7161e+00  6.0532e+01  1.3976e+01  1.7120e+01  6.7204e+00  5.9914e+00
 STL_I  5.3743e+01  6.8204e+00  1.0813e+01  5.5556e+00  1.3939e+01  1.0092e+02  4.4036e+01  8.4109e+00  3.6894e+00  1.2334e+00  1.0411e+01  1.4927e+02  3.3361e+01  6.0341e+01  9.6559e+00  1.1756e+01
 NFM_I  5.3329e+01  4.1491e+00  1.0113e+01  6.7825e+00  3.4486e+01  8.6497e+01  3.1586e+01  2.5399e+01  2.5400e+00  2.3526e+00  3.3356e+00  1.5399e+02  1.8112e+01  3.6602e+01  5.5346e+00  4.6996e+00
 ELC_I  8.4529e+00  0.0000e+00  6.1815e+00  1.9801e-01  0.0000e+00  4.5013e+00  1.3705e+00  6.1900e-01  1.2723e-01  1.2878e+01  3.8964e+00  7.0214e+01  3.2005e+01  3.0263e+00  9.2741e+00  1.4839e+01
 TRL_I  5.9756e+01  2.2211e+00  5.5851e+00  5.7199e+00  1.4438e+01  2.7026e+01  1.2303e+01  1.5446e+00  8.6751e-01  1.2562e+00  5.9322e+00  1.3202e+02  1.5138e+01  1.2196e+01  4.1332e+00  1.0670e+01
 TRA_I  4.0943e+01  3.7378e+00  8.0953e+00  8.0904e+00  2.2748e+01  1.9921e+01  8.5788e+00  7.1994e-01  4.6107e+00  2.6150e+00  8.3011e+00  1.0863e+02  9.2805e+00  9.4823e+00  4.8928e+00  3.6122e+00
 TRS_I  4.5584e+00  2.1056e-01  1.3827e+00  2.1325e+00  1.2421e+01  9.7253e+00  5.9078e+00  3.7516e+00  7.4771e-01  1.9454e+00  2.9755e+00  5.4128e+01  3.3312e+00  4.3733e+00  1.0964e+00  1.1768e+00
 OTS_I  5.8259e+01  3.9831e+00  1.1832e+01  6.8994e+00  3.2919e+01  5.0231e+01  2.3189e+01  5.0827e+00  1.6172e+00  4.0565e+00  8.1222e+00  2.0716e+02  2.5828e+01  1.6494e+01  7.7564e+00  9.5166e+00
 GOV_I  1.1568e+01  5.7675e-01  1.1641e+00  7.8190e-01  3.2678e+00  3.0067e+00  1.3599e+00  2.7331e-01  1.8678e-01  4.0614e-01  9.7777e-01  1.4054e+01  1.6916e+00  5.2965e+00  8.7782e-01  1.0246e+00
 INV_H  4.3139e+01
 TRL_H  1.3921e+02
 TRA_H  7.8549e+01
 TRS_H  3.0581e+02

    17         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   LAB  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  1.9272e+02  2.7276e+01  3.2104e+01  3.3971e+01  6.2462e+01  5.0697e+02  6.8897e+01  1.6030e+02  2.7272e+01  6.1283e+01  6.8960e+01  1.8255e+02  1.1316e+02  1.2691e+02  4.6563e+01  1.5212e+02
   OIL  4.1124e+01  2.9903e+01  2.1795e+01  5.8667e+00  2.0119e-02  1.0455e+02  1.2952e+01  4.7379e+00  4.8189e-01  1.3406e+01  3.2989e+01  2.0767e+01  4.9105e+00  1.3565e+02  2.0561e+01  1.2775e+02
   GAS  9.5444e+01  2.4865e+01  4.2471e+01  9.5547e+00  1.4032e-01  8.7255e+01  1.9187e+01  6.5026e+00  1.3372e+00  8.2580e+00  2.9592e+01  3.6043e+01  1.4248e+01  6.0540e+01  2.7080e+01  1.1075e+02
   COL  2.0221e+01  1.7026e-03  1.5717e+00  8.8010e+00  6.3507e-03  1.9110e+02  2.7416e+00  3.8937e+00  5.2419e-02  5.0003e-02  1.2718e+00  4.6880e+00  1.6903e+01  7.6747e-01  1.0790e+01  2.5179e+01
   PTL  3.4781e+03  3.0780e+02  3.7129e+02  1.6980e+02  1.0183e+03  2.7814e+03  6.7672e+02  5.4616e+02  5.4519e+01  3.7978e+02  6.0959e+02  2.9535e+03  7.3049e+02  1.6128e+03  2.4616e+02  9.9143e+02
   MAN  1.6956e+03  1.9160e+02  2.1336e+02  1.4111e+02  7.3865e+02  3.1105e+03  5.9662e+02  3.9461e+02  6.0467e+01  1.8273e+02  2.0419e+02  2.0856e+03  5.1413e+02  4.4922e+02  1.8397e+02  3.1197e+02
   CHM  6.6946e+02  5.5361e+01  7.1220e+01  2.8767e+01  3.4736e+02  1.2412e+03  1.8772e+02  1.5885e+02  9.5366e+00  9.1299e+01  8.1952e+01  7.0543e+02  1.4570e+02  2.2223e+02  6.4720e+01  1.3514e+02
   CEM  1.1685e+02  1.6064e+01  1.0850e+01  1.4510e+01  4.8322e+01  4.7430e+02  8.3190e+01  4.3523e+01  1.7302e+01  2.4301e+01  2.8453e+01  1.7687e+02  6.3484e+01  5.8614e+01  2.1239e+01  5.2011e+01
   STL  1.3200e+02  2.2050e+01  2.1370e+01  2.2877e+01  1.5939e+02  7.4655e+02  4.2928e+01  8.6417e+01  3.5232e+00  5.7280e+01  4.2831e+01  1.9948e+02  1.0425e+02  8.1903e+01  4.7466e+01  1.4004e+02
   NFM  1.0086e+02  5.9368e+00  2.8531e+01  6.5029e+01  4.6656e+01  2.3554e+02  2.3386e+01  3.3764e+01  3.9944e+00  1.9709e+01  2.9369e+01  1.2158e+02  3.4189e+01  4.5976e+01  3.3454e+01  1.0596e+02
   ELC  1.4555e+03  1.3838e+02  1.2925e+02  2.0211e+02  4.2368e+02  2.6254e+03  2.9924e+02  6.4190e+02  5.9159e+01  3.7629e+01  1.8241e+02  1.0910e+03  6.4160e+02  6.5870e+02  2.6257e+02  1.0717e+03
   WND  1.1229e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  2.7718e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  7.0620e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  2.2921e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.3035e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  1.6086e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  9.4295e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.1004e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  4.6135e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  8.8169e+02  8.7455e+01  7.5585e+01  4.5796e+01  2.2774e+02  3.7873e+02  1.6065e+02  9.8897e+01  2.9338e+01  1.1776e+02  1.4948e+02  6.8527e+02  1.7647e+02  2.7041e+02  8.6314e+01  2.4352e+02
   TRA  4.5501e+02  6.8463e-01  3.1437e+01  5.3429e+01  2.1255e+01  7.2434e+01  6.8824e+01  6.1427e+00  3.9057e+00  1.8483e+01  2.6878e+01  1.7369e+02  2.5685e+01  3.3645e+01  2.1598e+01  3.7878e+01
   TRS  5.0030e+01  1.9701e+00  1.0422e+01  6.4072e+00  3.7954e+01  1.9726e+02  6.6122e+01  2.5324e+01  4.2838e+00  1.6387e+01  1.6092e+01  1.7322e+02  2.1532e+01  6.2816e+01  9.8341e+00  1.9772e+01
   OTS  1.9887e+03  2.8866e+01  1.9080e+02  1.9202e+02  6.0000e+02  1.8281e+03  2.9910e+02  2.1614e+02  4.6090e+01  1.1060e+02  1.7354e+02  1.7612e+03  3.7097e+02  4.1156e+02  1.7555e+02  3.8795e+02
   GOV  6.8731e+02  1.0139e+01  6.9282e+01  3.5346e+01  2.1429e+02  3.4240e+02  5.7082e+01  1.9072e+01  1.0058e+01  2.0772e+01  3.7264e+01  4.0478e+02  8.0282e+01  1.1630e+02  3.9045e+01  1.5001e+02
   INV  8.1450e+02  7.4169e+01  7.4889e+01  7.6840e+01  2.9828e+02  9.3594e+02  1.3224e+02  1.5191e+02  2.3176e+01  4.7975e+01  8.4245e+01  7.0378e+02  1.3538e+02  2.2263e+02  7.0210e+01  1.4077e+02
 AGF_I  1.7523e+01  4.3033e+00  4.3887e+00  1.3060e+00  1.8239e+01  2.5297e+01  9.0528e+00  1.5677e+00  2.8722e+00  1.1512e+00  5.7330e+00  7.2144e+01  1.0171e+01  1.6840e+01  3.7969e+00  7.3048e+00
 OIL_I  8.2069e+01  0.0000e+00  3.0327e+00  2.4641e+00  2.5381e+01  3.8207e+01  1.4764e+01  1.2832e+01  1.4936e+00  2.3627e+00  6.8813e+00  8.5583e+01  2.5122e+01  5.5258e+00  3.2445e+00  7.0092e-01
 GAS_I  3.1733e+01  1.1400e+00  5.9174e-01  1.6674e-02  1.2340e+01  6.3385e+00  2.4209e+00  0.0000e+00  0.0000e+00  1.9868e+00  2.6702e+00  3.3521e+01  1.7009e+01  5.1415e+00  1.0075e-02  3.4875e+00
 COL_I  7.8634e-01  1.2521e-01  4.2286e-01  2.4544e-02  9.0732e+00  8.9080e+00  9.6368e-01  1.2891e+00  2.8372e-01  8.7951e-01  3.5025e-01  1.2984e+01  3.5020e+00  2.8397e+00  1.1411e-01  2.1737e+00
 PTL_I  3.9069e+02  5.0039e+01  4.2134e+01  4.2222e+01  1.7195e+02  2.5474e+02  1.9175e+02  2.8451e+01  3.9995e+01  3.6654e+01  1.0402e+02  6.6875e+02  1.2782e+02  1.3578e+02  8.6550e+01  1.9092e+01
 MAN_I  8.8957e+02  8.3341e+01  1.3143e+02  8.1898e+01  2.7046e+02  6.0949e+02  2.8721e+02  4.1869e+01  2.6277e+01  2.5487e+01  9.1126e+01  1.3829e+03  2.2165e+02  2.3595e+02  8.4529e+01  7.7630e+01
 CHM_I  2.1110e+02  3.2086e+01  3.9858e+01  2.7296e+01  6.9851e+01  2.7743e+02  1.0695e+02  2.2987e+01  1.4166e+01  2.2408e+01  4.3125e+01  4.7752e+02  9.5953e+01  8.4889e+01  3.2391e+01  2.6831e+01
 CEM_I  3.9374e+01  3.5073e+00  6.4606e+00  5.3252e+00  1.2109e+01  2.4026e+01  1.2940e+01  1.7833e+00  2.5978e+00  1.1483e+00  4.6918e+00  6.0364e+01  1.3857e+01  1.7011e+01  6.6667e+00  5.9282e+00
 STL_I  5.3254e+01  6.7509e+00  1.0711e+01  5.4938e+00  1.3639e+01  9.9546e+01  4.3440e+01  8.3277e+00  3.6451e+00  1.2235e+00  1.0326e+01  1.4842e+02  3.3033e+01  5.9656e+01  9.5488e+00  1.1608e+01
 NFM_I  5.3084e+01  4.0908e+00  1.0033e+01  6.7036e+00  3.4101e+01  8.5647e+01  3.1297e+01  2.5235e+01  2.5272e+00  2.3452e+00  3.3228e+00  1.5367e+02  1.8063e+01  3.6533e+01  5.4861e+00  4.6655e+00
 ELC_I  8.3787e+00  0.0000e+00  5.9960e+00  1.9603e-01  0.0000e+00  4.4503e+00  1.3575e+00  6.1284e-01  1.2592e-01  1.2773e+01  3.8778e+00  6.9873e+01  3.1874e+01  2.9980e+00  9.1905e+00  1.4714e+01
 TRL_I  5.8909e+01  2.1853e+00  5.4962e+00  5.6342e+00  1.4167e+01  2.6640e+01  1.2123e+01  1.5236e+00  8.5571e-01  1.2390e+00  5.8489e+00  1.3022e+02  1.4929e+01  1.2019e+01  4.0755e+00  1.0544e+01
 TRA_I  4.0377e+01  3.6796e+00  7.9558e+00  7.9685e+00  2.2356e+01  1.9648e+01  8.4576e+00  7.0914e-01  4.5448e+00  2.5771e+00  8.1790e+00  1.0708e+02  9.1467e+00  9.3419e+00  4.8208e+00  3.5596e+00
 TRS_I  4.4898e+00  2.0728e-01  1.3638e+00  2.1041e+00  1.2240e+01  9.6042e+00  5.8308e+00  3.7027e+00  7.3793e-01  1.9211e+00  2.9367e+00  5.3418e+01  3.2870e+00  4.3163e+00  1.0820e+00  1.1611e+00
 OTS_I  5.8078e+01  3.9661e+00  1.1769e+01  6.8736e+00  3.2731e+01  4.9935e+01  2.3128e+01  5.0709e+00  1.6125e+00  4.0465e+00  8.1010e+00  2.0671e+02  2.5770e+01  1.6456e+01  7.7375e+00  9.4911e+00
 GOV_I  1.1586e+01  5.7188e-01  1.1547e+00  7.7898e-01  3.2564e+00  2.9967e+00  1.3565e+00  2.7282e-01  1.8619e-01  4.0460e-01  9.7528e-01  1.4030e+01  1.6881e+00  5.2664e+00  8.7442e-01  1.0213e+00
 INV_H  4.2754e+01
 TRL_H  1.3703e+02
 TRA_H  7.7224e+01
 TRS_H  3.0127e+02

    18         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   LAB  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  1.8978e+02  2.6907e+01  3.1826e+01  3.3844e+01  6.1731e+01  5.0026e+02  6.8528e+01  1.5876e+02  2.7177e+01  6.1397e+01  6.8665e+01  1.8080e+02  1.1168e+02  1.2655e+02  4.6168e+01  1.5052e+02
   OIL  4.1053e+01  2.9945e+01  2.1812e+01  5.8878e+00  1.9976e-02  1.0537e+02  1.3002e+01  4.7419e+00  4.8395e-01  1.3467e+01  3.3077e+01  2.0798e+01  4.9239e+00  1.3626e+02  2.0567e+01  1.2766e+02
   GAS  9.4865e+01  2.4853e+01  4.2552e+01  9.5643e+00  1.3933e-01  8.6860e+01  1.9243e+01  6.5154e+00  1.3328e+00  8.2604e+00  2.9612e+01  3.6057e+01  1.4221e+01  6.0591e+01  2.7148e+01  1.1061e+02
   COL  1.9960e+01  1.6897e-03  1.5722e+00  8.8226e+00  6.3008e-03  1.9147e+02  2.7455e+00  3.8925e+00  5.2571e-02  5.0351e-02  1.2741e+00  4.6889e+00  1.6915e+01  7.7088e-01  1.0779e+01  2.5233e+01
   PTL  3.4760e+03  3.0778e+02  3.7119e+02  1.6966e+02  1.0174e+03  2.7734e+03  6.7680e+02  5.4577e+02  5.4478e+01  3.7972e+02  6.0935e+02  2.9526e+03  7.2993e+02  1.6123e+03  2.4600e+02  9.8991e+02
   MAN  1.6671e+03  1.8963e+02  2.1145e+02  1.4006e+02  7.3152e+02  3.0385e+03  5.9068e+02  3.8731e+02  5.9849e+01  1.8289e+02  2.0291e+02  2.0725e+03  5.0807e+02  4.4651e+02  1.8203e+02  3.0758e+02
   CHM  6.5546e+02  5.4587e+01  7.0388e+01  2.8566e+01  3.4270e+02  1.2083e+03  1.8580e+02  1.5559e+02  9.3986e+00  9.1332e+01  8.1372e+01  6.9825e+02  1.4342e+02  2.2124e+02  6.4023e+01  1.3282e+02
   CEM  1.1454e+02  1.5838e+01  1.0738e+01  1.4381e+01  4.7659e+01  4.6020e+02  8.2189e+01  4.2497e+01  1.7009e+01  2.4346e+01  2.8250e+01  1.7482e+02  6.2505e+01  5.8276e+01  2.0998e+01  5.1238e+01
